,id,date,likes,content,username,media,inferred company,captions
299978,299979,2020-03-06 03:33:03,1433,"Federal judge blasts Attorney General William Barr for Mueller report rollout, asks if it was meant to help President Trump <hyperlink> <hyperlink>",CNNPolitics,"[Photo(previewUrl='https://pbs.twimg.com/media/ESZWkwMX0AEDVcZ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/ESZWkwMX0AEDVcZ?format=jpg&name=large')]",cnn,"Image describes The image is a split-screen photo featuring two men wearing suits and ties. Both men are wearing glasses, and their ties are visible. The man on the left is wearing a blue tie, while the man on the right is wearing a red tie. The men are standing next to each other, with one man positioned slightly behind the other. The background of the image is dark, which adds emphasis to the two men in the foreground."
299979,299980,2018-07-11 13:01:02,3,"#Ask the expert about the best practices and strategies to organize, monitor and troubleshoot the connectivity of smart devices #IoT <hyperlink> <hyperlink>",CiscoCommunity,"[Photo(previewUrl='https://pbs.twimg.com/media/Dh04UBPX0AEyExG?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Dh04UBPX0AEyExG?format=jpg&name=large')]",cisco,"Image describes The image features a woman standing on a street, holding a tablet computer in her hands. She is wearing a pink shirt and appears to be focused on her device. The scene also includes a motorcycle parked nearby, and a bus can be seen in the background. The woman's outfit consists of a white sweater and a backpack, which is placed close to her. The overall color scheme of the image is predominantly blue, with the woman's shirt and the backpack being the main sources of this color."
299980,299981,2019-11-30 12:40:07,0,Real Madrid Consider Huge Swap Deal For Arsenal Striker <hyperlink> <hyperlink>,IndependentNGR,"[Photo(previewUrl='https://pbs.twimg.com/media/EKnxk0iU4AEiUYC?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EKnxk0iU4AEiUYC?format=jpg&name=large')]",independent,"Image describes The image features a group of soccer players standing on a field, hugging each other in a circle. They are all wearing white and red uniforms, which are the team colors. The players are gathered together, possibly celebrating a victory or showing support for each other. The scene captures the camaraderie and team spirit among the soccer players."
299981,299982,2018-07-22 13:08:00,144,The founding of this <mention> club and the role it has played in the lives of its members is a tale of young people who’ve refused to let conflict stifle their dreams. <hyperlink>,Rotary,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1009228703577051141/img/U9SajqOPRmZjyAHf.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1009228703577051141/vid/240x240/NZaaXbVoCeLAVbma.mp4?tag=2', bitrate=320000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1009228703577051141/vid/720x720/twAkxwGM2e-xzhyt.mp4?tag=2', bitrate=1280000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1009228703577051141/pl/veU5bIsqXgByE1qW.m3u8?tag=2', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1009228703577051141/vid/480x480/I8cwWop8aQjd0ILG.mp4?tag=2', bitrate=832000)], duration=67.083, views=175970)]",rotary international,There is nothing here
299982,299983,2019-12-27 17:13:54,8,"A man FULL of confidence!

<mention> with the no-look DIME 👀

#7DAYSMagicMoment <hyperlink>",EuroLeague,"[Video(thumbnailUrl='https://pbs.twimg.com/media/EMzzIxrUcAAbNqF.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1210609733725347843/vid/480x270/-FX2y1xEMf9dEUgM.mp4?tag=13', bitrate=288000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1210609733725347843/vid/640x360/XjbQISmwV_OLnonF.mp4?tag=13', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1210609733725347843/pl/FfzFP3ZAANeZA1-D.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1210609733725347843/vid/1280x720/dcIaPaTUrL4TkYk3.mp4?tag=13', bitrate=2176000)], duration=21.16, views=4333)]",turkish airlines,There is nothing here
299983,299984,2020-04-09 16:01:30,63,"'It has been a whirlwind' - Meet the 19-year-old rugby league star from Balbriggan taking England by storm
<hyperlink> <mention> <hyperlink>",IndoSport,"[Photo(previewUrl='https://pbs.twimg.com/media/EVLH8IaUYAAofMM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EVLH8IaUYAAofMM?format=jpg&name=large')]",independent,"Image describes The image features two men wearing green and yellow shirts. The man on the left is wearing a green shirt with a yellow logo, while the man on the right is wearing a green shirt with a red logo. Both men are standing next to each other, possibly posing for a picture. The green shirts are the main focus of the image, as they are the dominant color in the scene."
299984,299985,2020-06-24 16:30:07,779,"Did you know that the volume of air inside an airplane cabin is exchanged every 2-3 minutes and flows from ceiling to floor?

Learn how this helps protect your health and well-being while flying: <hyperlink> <hyperlink>",BoeingAirplanes,"[Photo(previewUrl='https://pbs.twimg.com/media/EbSnUE1WoAExE3k?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EbSnUE1WoAExE3k?format=jpg&name=large')]",boeing,"Image describes The image features a large white airplane flying through a blue sky. The airplane has a blue tail, which stands out against the clear blue background. The plane is flying high up in the sky, possibly on a clear day with good visibility."
299985,299986,2019-10-09 17:59:33,0,"NDDC Still Implementing 2018 Budget As FG, Others Owe N2.7trn <hyperlink> <hyperlink>",IndependentNGR,"[Photo(previewUrl='https://pbs.twimg.com/media/EGdIA8TVAAEPa5N?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EGdIA8TVAAEPa5N?format=jpg&name=large')]",independent,"Image describes The image features a green background with the letters ""NDDC"" written in white. The letters are arranged in a way that resembles a logo or a name for an organization. The green background provides a strong contrast to the white text, making it easily readable and visually appealing."
299986,299987,2018-08-10 17:27:09,55,".　             ┃　
 　             ┃　　　
　              ┃
Director of <mention> 
　　┏━━╋━━
　　┃　　┃
━━╋━━┛
　　┃
<mention> on reading reviews of your work 
　　┃
　　┃
　　┃
read the full interview here ➥ <hyperlink> <hyperlink>",thecreativeindp,"[Photo(previewUrl='https://pbs.twimg.com/media/DkQUwYrU4AAiIYd?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DkQUwYrU4AAiIYd?format=jpg&name=large')]",independent,"Image describes The image features a blue background with a white quote displayed on it. The quote is written by Boots Riley and is a motivational message. The blue color of the background is quite prominent, making the white text stand out and be easily readable."
299987,299988,2018-06-05 16:52:54,115,From <mention> <hyperlink>,officialmcafee,"[Photo(previewUrl='https://pbs.twimg.com/media/De8UJCwUYAEu4Ts?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/De8UJCwUYAEu4Ts?format=jpg&name=large')]",mcafee,"Image describes The image features a man wearing a gold necklace and a gold bracelet. He is also wearing a headband and has a mohawk hairstyle. The man is standing in front of a blue background, which adds a contrasting color to the scene. The overall appearance of the man suggests that he is a hipster or a person with a unique sense of style."
299988,299989,2018-05-19 19:29:40,841,A big wedding calls for a great hat. <mention> takes a look at the best #royalwedding headgear <hyperlink> <hyperlink>,CNN,"[Photo(previewUrl='https://pbs.twimg.com/media/DdlU_bUVMAI726l?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DdlU_bUVMAI726l?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/DdlU_p5V0AAxTVE?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DdlU_p5V0AAxTVE?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/DdlU_37V0AAnMxd?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DdlU_37V0AAnMxd?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/DdlVAEXVwAABgt9?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DdlVAEXVwAABgt9?format=jpg&name=large')]",cnn,"Image describes The image features a woman wearing a green hat with a feather on it. She is also wearing a green dress and a pearl necklace. The woman is standing in front of a building, possibly a church, and appears to be looking at the camera. The scene is set in a sunny outdoor environment, with the woman's outfit and the hat providing a stylish and elegant appearance."
299989,299990,2019-02-16 15:26:21,6028,More Breaking News! <hyperlink>,w_terrence,"[Photo(previewUrl='https://pbs.twimg.com/media/DziXVdoWoAElwkk?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DziXVdoWoAElwkk?format=jpg&name=large')]",williams,"Image describes The image features a man with a beard and a black hat, who is wearing a black shirt. He is holding a bottle in his hand. The man appears to be the main subject of the image.

There are also other people in the scene, with one person located to the left of the main subject and another person on the right side. The background of the image is predominantly white, which contrasts with the black hat the man is wearing. The overall color scheme of the image is primarily black, white, and gray."
299990,299991,2020-12-17 19:45:01,174,"I'm incredibly pumped for #XFL alum <mention>

He’s been working his ass off to get his shot kicking balls in the NFL with the #Broncos this weekend #PatMcAfeeShowLIVE <hyperlink>",PatMcAfeeShow,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1339657298034225152/img/cRokF6TQm2YU1vK2.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1339657298034225152/vid/480x270/jSzdD7nE_HnlTfQ4.mp4?tag=13', bitrate=288000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1339657298034225152/vid/640x360/ZO5Vb4tZMfmUmFAf.mp4?tag=13', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1339657298034225152/vid/1280x720/HiZ5P84OIWzCvUDw.mp4?tag=13', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1339657298034225152/pl/veu3X6dkRQP4REI2.m3u8?tag=13', bitrate=None)], duration=215.634, views=26184)]",mcafee,There is nothing here
299991,299992,2018-03-21 22:00:02,75,"New to Immersive Reader: Picture Dictionary, Custom Parts-of-Speech Colors and Roaming Settings. Try them today and let us know which feature you're most excited about! #dyslexia #AssistiveTech #MicrosoftEDU <hyperlink> <hyperlink>",MicrosoftEDU,"[Photo(previewUrl='https://pbs.twimg.com/media/DY2BnO4WkAE0pV_?format=png&name=small', fullUrl='https://pbs.twimg.com/media/DY2BnO4WkAE0pV_?format=png&name=large')]",microsoft,"Image describes The image is a close-up of a computer screen displaying a textbook passage. The screen is blue, and the text is in black. The passage is about landforms, and there is a highlighted section that reads ""which new IGI reader feature is most exciting to students."" The highlighted text is also in black, and it stands out against the blue background."
299992,299993,2019-04-08 14:19:25,187,"Fam: welcome home, are you tired?
Me:Nah I ain’t tired.... I don’t get tired... 
also me: <hyperlink>",camjordan94,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/D3oxGPQU8AUwBGw.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/D3oxGPQU8AUwBGw.mp4', bitrate=0)])]",cameron,"GIF describes The image features a cartoon cat with a sleepy expression. The cat is gray and black in color, with a white chin. It is sitting in a yellow background, which adds a contrasting color to the scene. The cat appears to be looking tired or sleepy, possibly after a long day of playing or exploring."
299993,299994,2020-12-31 01:40:12,236,"<mention> Back To The Future
Keep Tom Wilson (Biff) only <hyperlink>",MattWi77iams,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/Eqh5sr0XEAMPMdO.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/Eqh5sr0XEAMPMdO.mp4', bitrate=0)])]",williams,"GIF describes The image is a black and white photo of a group of people gathered around a man who is sitting down. One man is standing behind the sitting man and appears to be playfully shoving his head into the other man's face. There are two other people in the scene, one on the left side and another on the right side of the image.

In the background, there is a car partially visible on the left side of the image. Additionally, there is a cup placed on a surface, possibly a table, in the lower left corner of the photo."
299994,299995,2018-04-10 12:29:11,591,"#CasterSemenya has won a gold medal in the 1500 metres at the 
#CommonWealthGames in Australia. She set a new Games record of 4 minutes 0.71 seconds, also her own personal best. <hyperlink>",SABCNews,"[Photo(previewUrl='https://pbs.twimg.com/media/Daa-wUuXUAA9Hyn?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Daa-wUuXUAA9Hyn?format=jpg&name=large')]",sabc,"Image describes The image features a woman wearing a yellow and green outfit, standing in front of a flag. She is holding the flag in her hands, possibly celebrating or showing pride in her country. The flag is predominantly red, white, and green, with a few black accents. The woman appears to be the main focus of the scene, and her outfit and the flag create a strong visual connection to her country."
299995,299996,2019-09-07 16:18:10,0,Barcelona Star Expected To Return Against Valencia <hyperlink> <hyperlink>,IndependentNGR,"[Photo(previewUrl='https://pbs.twimg.com/media/ED397wUUYAEOV4K?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/ED397wUUYAEOV4K?format=jpg&name=large')]",independent,"Image describes The image features a group of men wearing soccer uniforms, standing close to each other and celebrating. They are all wearing blue and red jerseys, with one of the men wearing a jersey that says ""Messi."" The group is composed of at least five individuals, with some of them hugging each other as they celebrate. The men are spread out across the scene, with some standing closer to the foreground and others further in the background. The overall atmosphere of the image is joyful and celebratory, as the soccer players are enjoying their victory."
299996,299997,2018-02-23 11:24:36,46,"Kjeld Nuis of #NED is golden again... This time in the men's 1000m, beating Haavard Lorentzen's time by just 4 one hundredths of a second 😳 <hyperlink>",CBCOlympics,"[Video(thumbnailUrl='https://pbs.twimg.com/media/DWt21i8VMAE69_F.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/966997154354012160/vid/320x180/FSJeo9GcXO6x-67d.mp4', bitrate=320000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/966997154354012160/vid/1280x720/9yK3vQ2koM-5qcPW.mp4', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/966997154354012160/vid/640x360/e1Y3puSt2n2ytI36.mp4', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/966997154354012160/pl/UZrS09jrRVjzhaPM.m3u8', bitrate=None)], duration=19.209, views=14583)]",cbc,There is nothing here
299997,299998,2020-11-11 20:18:15,261,Grateful 🙌🏾 to have <mention> officially join <mention>! 🔥 <hyperlink>,TeamCoachBuzz,"[Photo(previewUrl='https://pbs.twimg.com/media/EmkaGpzXIAEyHg8?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EmkaGpzXIAEyHg8?format=jpg&name=large')]",williams,"Image describes The image features a man wearing a white and maroon basketball jersey, which has the number one on it. The man is standing in a defensive stance, ready to play. The background of the image is red, and there are multiple sports balls scattered around the scene. The man's jersey is predominantly white, with maroon accents, and he appears to be a professional basketball player."
299998,299999,2019-10-29 10:44:00,119,"The US Air Force's mysterious space plane just landed after a record breaking 780 days in orbit, and no one knows what it was doing up there <hyperlink>",Independent,"[Video(thumbnailUrl='https://pbs.twimg.com/media/EICgLEQWwAIt3Qr.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1189125883723997186/vid/480x480/1QCxbiGKMPp8W5Hb.mp4?tag=13', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1189125883723997186/vid/720x720/w-obS2LnXAnvfrsK.mp4?tag=13', bitrate=1280000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1189125883723997186/pl/tT-GUwH1TXDaGcw5.m3u8?tag=13', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1189125883723997186/vid/320x320/6Su1HpPY2Mhz-v9N.mp4?tag=13', bitrate=432000)], duration=62.76, views=19727)]",independent,There is nothing here
299999,300000,2018-08-26 01:19:09,714,"In 1967, he was shot down over Vietnam. By 2008, he was making his second run for the presidency. Here's a look back at the incredible career of US Sen. John McCain, who has died at age 81. <hyperlink> <hyperlink>",cnni,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1033524048247050240/pu/img/w_iFU32cHnxdP9ej.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1033524048247050240/pu/pl/SITW2b1_K4w3GuaF.m3u8?tag=5', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1033524048247050240/pu/vid/320x180/jo4QT8fCo6zGv0uW.mp4?tag=5', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1033524048247050240/pu/vid/640x360/exjnYGmBplfreBDF.mp4?tag=5', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1033524048247050240/pu/vid/1280x720/KNjWQv1V5GQRVpcd.mp4?tag=5', bitrate=2176000)], duration=116.717, views=30475)]",cnn,There is nothing here
